1	2
2	2
3	2
4	0
5	1
6	3
7	4
8	2
9	1
10	2
11	2
12	1
13	0
14	3
15	1
16	1
17	2
18	5
19	5
20	1
21	0
22	1
23	3
24	3
25	3
26	0
27	4
28	2
29	1
30	3
31	4
32	2
33	1
34	0
35	2
36	1
37	1
38	0
39	0
40	1
41	2
42	1
43	1
44	2
45	1
46	0
47	2
48	1
49	2
50	1
51	1
52	5
53	1
54	1
55	3
56	1
57	0
58	2
59	1
60	1
61	2
62	1
63	1
64	3
65	1
66	5
67	2
68	3
69	2
70	1
71	4
72	1
73	5
74	1
75	1
76	5
77	9
78	11
79	34
80	24
81	20
82	22
83	24
84	34
85	29
86	35
87	44
88	42
89	49
90	47
91	70
92	72
93	93
94	107
95	120
96	130
97	102
98	84
99	87
100	105
101	103
102	87
103	114
104	97
105	74
106	74
107	47
108	52
109	47
110	36
111	45
112	41
113	38
114	50
115	32
116	26
117	26
118	27
119	18
120	36
121	33
122	12
123	21
124	5
125	12
126	4
127	4
128	3
129	0
130	0
131	0
132	0
133	0
134	0
135	0
136	0
137	0
138	0
139	0
140	0
141	0
142	0
143	0
144	0
145	0
146	0
147	0
148	0
149	0
150	0
151	0
152	0
153	0
154	0
155	0
156	0
157	0
158	0
159	0
160	0
161	0
162	0
163	0
164	0
165	0
166	0
167	0
168	0
169	0
170	0
171	0
172	0
173	0
174	0
175	0
176	0
177	0
178	0
179	0
180	0
181	0
182	0
183	0
184	0
185	0
186	0
187	2
188	2
189	0
190	1
191	0
192	3
193	0
194	1
195	1
196	0
197	0
198	0
199	0
200	0
201	0
202	0
203	0
204	1
205	1
206	2
207	0
208	3
209	2
210	1
211	0
212	3
213	0
214	0
215	0
216	0
217	0
218	0
219	0
220	0
221	0
222	0
223	0
224	0
225	0
226	0
227	0
228	0
229	0
230	0
231	0
232	0
233	0
234	0
235	0
236	0
237	0
238	0
239	0
240	0
241	0
242	0
243	0
244	0
245	0
246	0
247	0
248	0
249	0
250	0
251	0
252	0
253	0
254	0
255	0
256	0
257	0
258	0
259	0
260	0
261	0
262	0
263	0
264	0
265	0
266	0
267	0
268	0
269	0
270	0
271	0
272	0
273	0
274	0
275	0
276	0
277	0
278	0
279	0
280	0
281	0
282	0
283	0
284	0
285	0
286	2
287	1
288	1
289	0
290	1
291	0
292	0
293	1
294	2
295	0
296	0
297	2
298	3
299	1
300	2
301	3
302	0
303	0
304	1
305	0
306	0
307	0
308	0
309	0
310	0
311	0
312	0
313	0
314	0
315	0
316	0
317	0
318	0
319	0
320	0
321	0
322	0
323	0
324	0
325	0
326	0
327	0
328	0
329	0
330	0
331	0
332	0
333	0
334	0
335	0
336	0
337	0
338	0
339	0
340	0
341	0
342	0
343	0
344	0
345	0
346	0
347	0
348	0
349	0
350	0
351	0
352	0
353	0
354	0
355	0
356	0
357	0
358	0
359	0
360	0
361	0
362	0
363	0
364	0
365	0
366	0
367	0
368	0
369	0
370	0
371	0
372	0
373	0
374	0
375	0
376	0
377	0
378	0
379	0
380	0
381	0
382	0
383	0
384	0
385	0
386	0
387	1
388	0
389	0
390	0
391	0
392	0
393	0
394	0
395	0
396	0
397	0
398	0
399	1
400	0
401	0
402	0
403	0
404	1
